KOST_ID,FUNCTION,FR_STATUS,SOURCE_REFERENCE,FULL_TEXT_RECOVERABLE,CORRECT_ANSWER_RECOVERABLE,IMPORT_ELIGIBLE,BLOCKER
Q-7.10-031,7.10,FROZEN FR / SOURCE VERIFIED,§3.9.2.6.0,YES,YES,YES,
Q-7.10-032,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 90 (DGR 7.2.2.2 continued, label examples), cross-checked against slide 88 (the two-type label structure, al",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-033,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 59, cross- checked against slide 58 (hidden-DG definition, already Q-7.10-009's evidence, Batch 1) and slide",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-034,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 65, cross- checked against slide 69 (six emergency-response measures, already Q-7.10-002's evidence, Batch 1",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-035,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 Practice book Question 5 (four-option MCQ, cabin-baggage undeclared-DG scenario), cross-checked against slide 107 (DGR rep",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-036,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 18 (Généralités, ""Pourquoi Réglementer?"" five-accident list), cross-checked against slide 11 (the course's o",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-037,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 28 (DGR structure, Annexe B.2.2.4 IMP codes), cross-checked against slides 26–27 (general structure/annexes ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-038,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 42 (DGR 1.2.7), cross-checked against slide 41 (DGR 1.2.5/1.2.6 definitions, distractor 2's own real but dif",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-039,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 36, cross- checked against slides 49–51 (DGR 2.5 operator-property exemption list, already Q-7.10-028's evid",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-040,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 70 (DGR 1.3), cross-checked against slide 71 (DGR 1.4 Exploitant's own eight-item wheel, already Q-7.10-026'",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-041,7.10,PARTIALLY CONFIRMED,"§2.8.1, §2.8.1.3, §2.8.1.1.2",YES,YES,NO,"status is PARTIALLY CONFIRMED, not FROZEN"
Q-7.10-042,7.10,FROZEN FR / SOURCE VERIFIED,§6.0.3.1,YES,YES,YES,
Q-7.10-043,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 100, cross-checked against slide 99 (the operator's own dry-ice loading- arrangement conditions — aircraft t",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
Q-7.10-044,7.10,DRAFT — TIER A NOT YET VERIFIED,"Tier B — KOST Function 7.10 course, slide 106, cross-checked against slide 105 (the 4-step initial response, already Q-7.10-025's evidence, Batch 2). ",YES,YES,NO,"status is DRAFT — TIER A NOT YET VERIFIED, not FROZEN"
